593|Enamórate|Antonio Prieto|Cuidado, con el brillo de la luna. Cuidado, de esa música divina.La luna, nos disfraza de románticos. La música, nos transporta a un mundo mágico.Cuidado, con el roce de sus manos. Cuidado, al perfume de sus labios.Y solo cuando el corazón te diga ¡ya!, corre a ella si esperando está, no, no lo pienses más y enamórate, enamórate y enamórate.Y solo cuando el corazón te diga ¡ya!, corre a ella si esperando está, no, no lo pienses más y enamórate, enamórate y enamórate.Lalalalalaaaaaaa. Laaaa, lalalalalaaaaaaa.Y solo cuando el corazón te diga ¡ya!, corre a ella si esperando está, no, no lo pienses más y enamórate, enamórate y enamórate.Lalalalalaaaaaaa. Laaaa, lalalalalaaaaaaa.|Cuidado, con el brillo de la luna. Cuidado, de esa música divina.<>La luna, nos disfraza de románticos. La música, nos transporta a un mundo mágico.<>Cuidado, con el roce de sus manos. Cuidado, al perfume de sus labios.<>Y solo cuando el corazón te diga ¡ya!, corre a ella si esperando está, no, no lo pienses más y enamórate, enamórate y enamórate.<>Y solo cuando el corazón te diga ¡ya!, corre a ella si esperando está, no, no lo pienses más y enamórate, enamórate y enamórate.<>Lalalalalaaaaaaa. Laaaa, lalalalalaaaaaaa.<>Y solo cuando el corazón te diga ¡ya!, corre a ella si esperando está, no, no lo pienses más y enamórate, enamórate y enamórate.<>Lalalalalaaaaaaa. Laaaa, lalalalalaaaaaaa.<>
594|Puente de Piedra|Antonio Prieto|Ya no brillan las estrellas Y la Luna está muy triste Ni repican las campanas Desde el día en que te fuisteYa se quedó el puente solo Tu casa está abandonada Y en la ventana una rosa Ha quedado desojadaDime tu puente de piedra Donde se ha ido, donde se ha ido Si se fue por la cañada O por la orilla del ríoDime tu puente de piedra Si me ha olvidado, si me ha olvidado Y si sabe que he quedado Y si sabe que he quedado Con el corazón heridoLa busqué por todas partes En las cumbres y en el llano En los picos de la sierra Y en las aguas del pantanoHe preguntado a los vientos Y al polvo de los caminos Pero ninguno me dice Cuál ha sido tu destinoDime tu puente de piedra Donde se ha ido, donde se ha ido Si se fue por la cañada O por la orilla del ríoDime tu puente de piedra Si me ha olvidado, si me ha olvidado Y si sabe que he quedado Y si sabe que he quedado Con el corazón heridoY si sabe que he quedado Y si sabe que he quedado Con el corazón herido|Ya no brillan las estrellas Y la Luna está muy triste Ni repican las campanas Desde el día en que te fuiste<>Ya se quedó el puente solo Tu casa está abandonada Y en la ventana una rosa Ha quedado desojada<>Dime tu puente de piedra Donde se ha ido, donde se ha ido Si se fue por la cañada O por la orilla del río<>Dime tu puente de piedra Si me ha olvidado, si me ha olvidado Y si sabe que he quedado Y si sabe que he quedado Con el corazón herido<>La busqué por todas partes En las cumbres y en el llano En los picos de la sierra Y en las aguas del pantano<>He preguntado a los vientos Y al polvo de los caminos Pero ninguno me dice Cuál ha sido tu destino<>Dime tu puente de piedra Donde se ha ido, donde se ha ido Si se fue por la cañada O por la orilla del río<>Dime tu puente de piedra Si me ha olvidado, si me ha olvidado Y si sabe que he quedado Y si sabe que he quedado Con el corazón herido<>Y si sabe que he quedado Y si sabe que he quedado Con el corazón herido<>
595|Evocación|Los Tri-o|Hoy que te encuentras solita, tan lejos de mí. No sabes cuanto te extraño, y sufro por tí.Cuando te tuve cerca de mi vida, Nunca me imaginé que te quería.Tú sabes cuantos amores, deje por ahí, Pero de todos juntitos, me acuerdo de tí.No llores corazón, no me hagas padecer, Que falta mucho tiempo, para volver.Hoy que te encuentras solita, tan lejos de mí. No sabes cuanto te extraño, y sufro por tí.Cuando te tuve cerca de mi vida, Nunca me imaginé que te quería.Tú sabes cuantos amores, deje por ahí, Pero de todos juntitos, me acuerdo de tí.No llores corazón, no me hagas padecer, Que falta mucho tiempo, para volverNo... Ya no debo pensar que te ame Es preferible olvidar que sufri No... No concibo que todo acabo Que este sueño de amor termino Que la vida nos separo Sin querer Caminemos tal vez nos veremos despuesEsta es la ruta que estaba marcada Sigo insistiendo en tu amor Que se perdio en la nada Ay vivo caminando Sin saber Donde llegar Tal vez Caminando la vida nos vuelva a juntar No no no No... Ya no debo pensar que te ame Es preferible olvidar que sufri No... No concibo que todo acabo Que este sueño de amor termino Que la vida nos separo Sin querer Caminemos tal vez nos veremos despues|Hoy que te encuentras solita, tan lejos de mí. No sabes cuanto te extraño, y sufro por tí.<>Cuando te tuve cerca de mi vida, Nunca me imaginé que te quería.<>Tú sabes cuantos amores, deje por ahí, Pero de todos juntitos, me acuerdo de tí.<>No llores corazón, no me hagas padecer, Que falta mucho tiempo, para volver.<>Hoy que te encuentras solita, tan lejos de mí. No sabes cuanto te extraño, y sufro por tí.<>Cuando te tuve cerca de mi vida, Nunca me imaginé que te quería.<>Tú sabes cuantos amores, deje por ahí, Pero de todos juntitos, me acuerdo de tí.<>No llores corazón, no me hagas padecer, Que falta mucho tiempo, para volver<>No... Ya no debo pensar que te ame Es preferible olvidar que sufri No... No concibo que todo acabo Que este sueño de amor termino Que la vida nos separo Sin querer Caminemos tal vez nos veremos despues<>Esta es la ruta que estaba marcada Sigo insistiendo en tu amor Que se perdio en la nada Ay vivo caminando Sin saber Donde llegar Tal vez Caminando la vida nos vuelva a juntar No no no No... Ya no debo pensar que te ame Es preferible olvidar que sufri No... No concibo que todo acabo Que este sueño de amor termino Que la vida nos separo Sin querer Caminemos tal vez nos veremos despues<>
596|Flores Negras|Oscar Chavez|Me hacen daño tus ojos, me hacen daño tus manos Me hacen daño tus labios, que saben fingir Y a mi sombra pregunto, si esos labios que adoro En un beso sagrado podrán mentirAunque viva prisionero, en mi soledad Mi alma te dirá, te quiero Nuestros labios guardan flama De un beso voraz que no olvidarás mañanaFlores negras del destino, nos apartan sin piedad Pero el día vendrá en que seas, para mí nomás, nomásPero el día vendrá en que seas, para mí nomás, nomás|Me hacen daño tus ojos, me hacen daño tus manos Me hacen daño tus labios, que saben fingir Y a mi sombra pregunto, si esos labios que adoro En un beso sagrado podrán mentir<>Aunque viva prisionero, en mi soledad Mi alma te dirá, te quiero Nuestros labios guardan flama De un beso voraz que no olvidarás mañana<>Flores negras del destino, nos apartan sin piedad Pero el día vendrá en que seas, para mí nomás, nomás<>Pero el día vendrá en que seas, para mí nomás, nomás<>
597|La Más Querida|Juan Gabriel|Me conformo mi amor Con verte sonreir Y con verte pasar Y con verte pasar Nada mas nada mas Junto a mi.Me conformo mi amor Con saber. Que a mi lado Fuistes tu muy feliz Aunque te olvides de mi.Asi es la vida Todo tiene un principio y un fin Mas yo queria Que a mi lado fueras Muy feliz.Pero me conformo con saber Que fuistes mia Y que eres en mi vida Todavia La mas querida|Me conformo mi amor Con verte sonreir Y con verte pasar Y con verte pasar Nada mas nada mas Junto a mi.<>Me conformo mi amor Con saber. Que a mi lado Fuistes tu muy feliz Aunque te olvides de mi.<>Asi es la vida Todo tiene un principio y un fin Mas yo queria Que a mi lado fueras Muy feliz.<>Pero me conformo con saber Que fuistes mia Y que eres en mi vida Todavia La mas querida<>
598|Mi Guitarra|Juan Gabriel|Yo ya no me siento solo ya tengo una amiga y soy muy felizEs una linda guitarra la que me aconseja lo que hay que decir, siTodas estas cosas bellas que yo canto no salen de mi salen de mi guitarra por que ella bien sabe lo que traigo aquiTengo mi guitarra que me acompaña a donde quiera para darle serenata a la chica que mas me quieraYa no me siento solo tampoco triste como hace poco mi guitarra me ha dado la alegria, me ha dado todoY ahora llevo por siempre conmigo mi linda guitarra (huuu) yo ya no estoy solo (huuu) ella me acompaña (ye ye ye)Y ahora.....Ella me acompaña hay veces que te recuerdo con mi guitarra y empiezo a cantarEs asi como hago canciones que luego te canto y te hacen llorar, siPero ahora te aseguro que esta que hoy canto no es para ti es para mi guitarra por que ella bien sabe lo que traigo aquiTengo mi guitarra...Ya no me siento solo....Y ahora...|Yo ya no me siento solo ya tengo una amiga y soy muy feliz<>Es una linda guitarra la que me aconseja lo que hay que decir, si<>Todas estas cosas bellas que yo canto no salen de mi salen de mi guitarra por que ella bien sabe lo que traigo aqui<>Tengo mi guitarra que me acompaña a donde quiera para darle serenata a la chica que mas me quiera<>Ya no me siento solo tampoco triste como hace poco mi guitarra me ha dado la alegria, me ha dado todo<>Y ahora llevo por siempre conmigo mi linda guitarra (huuu) yo ya no estoy solo (huuu) ella me acompaña (ye ye ye)<>Y ahora.....<>Ella me acompaña hay veces que te recuerdo con mi guitarra y empiezo a cantar<>Es asi como hago canciones que luego te canto y te hacen llorar, si<>Pero ahora te aseguro que esta que hoy canto no es para ti es para mi guitarra por que ella bien sabe lo que traigo aqui<>Tengo mi guitarra...<>Ya no me siento solo....<>Y ahora...<>
599|Ya No Quiero Volver Con Usted|Juan Gabriel|Ya no quiero volver con usted, se lo juro, esta vez si es cierto Ya no vuelvo a morirme de sed, por su amor que es igual a desierto Ya no quiero volver con usted, ya no quiero, ser más su juguete Se lo juro que todo acabó, que nada quedó, de aquel anda y vete Se lo juro que todo acabó, que nada quedó, de aquel algareteYa no quiero volver con usted, con usted, desperdicio la vida Ya no vuelvo a morirme de sed, por su amor que es la cusa perdida Ya no quiero volver con usted, quítese eso de su pensamiento Se lo juro que todo acabó, que nada quedó, de aquel sentimiento Y se lo juro que todo acabó, que nada quedó, de nada aquí adentro Y se lo juro que todo acabó, que nada quedó, de aquella locura Y se lo juro que todo acabó, que nada quedó, de aquella aventura|Ya no quiero volver con usted, se lo juro, esta vez si es cierto Ya no vuelvo a morirme de sed, por su amor que es igual a desierto Ya no quiero volver con usted, ya no quiero, ser más su juguete Se lo juro que todo acabó, que nada quedó, de aquel anda y vete Se lo juro que todo acabó, que nada quedó, de aquel algarete<>Ya no quiero volver con usted, con usted, desperdicio la vida Ya no vuelvo a morirme de sed, por su amor que es la cusa perdida Ya no quiero volver con usted, quítese eso de su pensamiento Se lo juro que todo acabó, que nada quedó, de aquel sentimiento Y se lo juro que todo acabó, que nada quedó, de nada aquí adentro Y se lo juro que todo acabó, que nada quedó, de aquella locura Y se lo juro que todo acabó, que nada quedó, de aquella aventura<>
600|Ninguém É de Ninguém|Altemar Dutra|Ninguém é de ninguém Na vida tudo passa Ninguém é de ninguém Até quem nos abraçaNão há recordação que não tenha seu fim Ninguém é de ninguém O mundo é mesmo assimJá tive a sensação que amava com fervor Já tive a ilusão que tinha um grande amor Talvez alguém pensou no amor que eu sonhei E que perdi também E assim vivi a vida Ninguém é de ninguém|Ninguém é de ninguém Na vida tudo passa Ninguém é de ninguém Até quem nos abraça<>Não há recordação que não tenha seu fim Ninguém é de ninguém O mundo é mesmo assim<>Já tive a sensação que amava com fervor Já tive a ilusão que tinha um grande amor Talvez alguém pensou no amor que eu sonhei E que perdi também E assim vivi a vida Ninguém é de ninguém<>
601|Copacabana|Altemar Dutra|Existem praias tão lindas Cheias de luz Nennuma tem o encanto Que tu possuis Tuas areias Teu céu tão lindo Tuas sereias Sempre sorrindoCopacabana, princezinha do mar Pelas manhãs tu és a vida a cantar E à tardinha, ao sol poente Dexias sempre uma saudade na gente Copacabana, o mar eterno cantor Ao te beijar, ficou perdido de amor E hoje vive a murmurar Só a ti Copacabana eu hei de amar|Existem praias tão lindas Cheias de luz Nennuma tem o encanto Que tu possuis Tuas areias Teu céu tão lindo Tuas sereias Sempre sorrindo<>Copacabana, princezinha do mar Pelas manhãs tu és a vida a cantar E à tardinha, ao sol poente Dexias sempre uma saudade na gente Copacabana, o mar eterno cantor Ao te beijar, ficou perdido de amor E hoje vive a murmurar Só a ti Copacabana eu hei de amar<>
602|Ponto Final|Altemar Dutra|Quando presente e o fim Foi tão grande a dor Quase quanto o amor Que há dentro em mim Foi como um castigo Foi quase um adeusComo foi acontecer Quem levou você Quem tirou você De mim Tolo fui quando pensei Que eu podia ser Seu ponto finalNão quis acreditar Que eu seria um Sol Para ver um céu Para ver a morte Que eu sei Vai chegar|Quando presente e o fim Foi tão grande a dor Quase quanto o amor Que há dentro em mim Foi como um castigo Foi quase um adeus<>Como foi acontecer Quem levou você Quem tirou você De mim Tolo fui quando pensei Que eu podia ser Seu ponto final<>Não quis acreditar Que eu seria um Sol Para ver um céu Para ver a morte Que eu sei Vai chegar<>
603|Lágrimas y Besos|Agustín Lara|Cayeron de sus ojos dos lágrimas furtivas Hubo en su seno virgen, leve palpitación Y como blancas perlas, surcaron sus mejillas Cayeron en sus rodillas, como una maldiciónDespués hubo en sus ojos un crepúsculo perla Me pareció que al verla, brotaba una canción Y en sus labios jugosos estallaron los besos Que fueron en mi vida, como una bendición|Cayeron de sus ojos dos lágrimas furtivas Hubo en su seno virgen, leve palpitación Y como blancas perlas, surcaron sus mejillas Cayeron en sus rodillas, como una maldición<>Después hubo en sus ojos un crepúsculo perla Me pareció que al verla, brotaba una canción Y en sus labios jugosos estallaron los besos Que fueron en mi vida, como una bendición<>
604|Niebla|Antonio Prieto|No habrá niebla en mis noches si tú estás, No habrá llantos ni pesares si tú estás, Es por eso que angustiado, Yo repito emocionado, No habrá niebla en mis noches si tú estás.Yo no sé si me has querido de verdad, Si tu vida fue un capricho y nada más, Es por eso que angustiado, Yo repito emocionado, No habrá niebla en mis noches si tú estás.No habrá niebla en mis noches si tú estás, No habrá llantos ni pesares si tú estás, Es por eso que angustiado, Yo repito emocionado, No habrá niebla en mis noches si tú estás.Yo no sé si me has querido de verdad, Si tu vida fue un capricho y nada más, Es por eso que angustiado, Yo repito emocionado, No habrá nieblas en mis noches si tú estás. Si tú estás no habrá niebla. Si tú estás, si tú estás, si tú estás.|No habrá niebla en mis noches si tú estás, No habrá llantos ni pesares si tú estás, Es por eso que angustiado, Yo repito emocionado, No habrá niebla en mis noches si tú estás.<>Yo no sé si me has querido de verdad, Si tu vida fue un capricho y nada más, Es por eso que angustiado, Yo repito emocionado, No habrá niebla en mis noches si tú estás.<>No habrá niebla en mis noches si tú estás, No habrá llantos ni pesares si tú estás, Es por eso que angustiado, Yo repito emocionado, No habrá niebla en mis noches si tú estás.<>Yo no sé si me has querido de verdad, Si tu vida fue un capricho y nada más, Es por eso que angustiado, Yo repito emocionado, No habrá nieblas en mis noches si tú estás. Si tú estás no habrá niebla. Si tú estás, si tú estás, si tú estás.<>
605|Yiri-Bon|Antonio Machín|Yiri bon yiri bon Yiri bon yiri bon Yiri bon yiri bon Yiri bon yiri bon Yimboro yimboro yimboro Yimboro yimboro yimboroTe gusta mulata la rumba Te gusta mulata la conga Bailar al compás del cajon Sonados por manos De negros cubanos Que hayan jurado tocar su tamborYiri bon yiri bon Yiri bon yiri bon Yiri bon yiri bon Yiri bon yiri bon Yimboro yimboro yimboro Yimboro yimboro yimboroEn cuba se corta la caña En cuba se toma café En cuba se baila el bembé Se fuma tabaco Se toma guarapo Y atrás de la comparsa Se va echando un pieDetras de la comparsa Se va echando un pie Detras de la comparsa Se va echando un pie Tu bailas la conga Y yo bailo el bembé Detras de la comparsa Se va echando un pieTu tomas guarapo Y yo tomo café Tu bailas el danson Y yo bailo el minue Yiri yiri bon yiri yiri bon Yiri yiri bon yiri yiri bon Yiri yiri bon yiri yiri bon Yiri yiri bon yiri yiri bon Yimboro, yimboro, yimboro Yimboro, yimboro, yimboro|Yiri bon yiri bon Yiri bon yiri bon Yiri bon yiri bon Yiri bon yiri bon Yimboro yimboro yimboro Yimboro yimboro yimboro<>Te gusta mulata la rumba Te gusta mulata la conga Bailar al compás del cajon Sonados por manos De negros cubanos Que hayan jurado tocar su tambor<>Yiri bon yiri bon Yiri bon yiri bon Yiri bon yiri bon Yiri bon yiri bon Yimboro yimboro yimboro Yimboro yimboro yimboro<>En cuba se corta la caña En cuba se toma café En cuba se baila el bembé Se fuma tabaco Se toma guarapo Y atrás de la comparsa Se va echando un pie<>Detras de la comparsa Se va echando un pie Detras de la comparsa Se va echando un pie Tu bailas la conga Y yo bailo el bembé Detras de la comparsa Se va echando un pie<>Tu tomas guarapo Y yo tomo café Tu bailas el danson Y yo bailo el minue Yiri yiri bon yiri yiri bon Yiri yiri bon yiri yiri bon Yiri yiri bon yiri yiri bon Yiri yiri bon yiri yiri bon Yimboro, yimboro, yimboro Yimboro, yimboro, yimboro<>
606|Cuando El Rio Suena|Compay Segundo|Puedes cruzar Tantas heridas tanta consciencia Y con temblar Mezclas el aire en tu cabeza A la sombra del huracan Quebran sonidos Se nada en sal Ya se La carne es fuerte Y llueven piedras Si el rio suenaY al cruzar Se olvida el hambre comer paciencia Y sin mirar Un punto fijo cortando lenguas A la sombra del huracan Maldita esquina nadar en sal Y se La carne es fuerte Y llueven piedras Si el rio suenaDespues de cruzar Se alargan pasos se acortan piernas Querer atravesar La fe rojiza con pies de piedra A la sombra del huracan Morder dormido nadar en sal Y se La carne es fuerte Y llueven piedras Si el rio suenaPuedes cruzar Tantas heridas tanta consciencia Y sin mirar Un punto fijo cortando lenguas A la sombra del huracan Maldita esquina Nadar en sal Y se La carne es fuerte Mas vale en mano Si no cruzo el rio Errar es humano Y llueven piedras Y llueven piedras Si el rio suena|Puedes cruzar Tantas heridas tanta consciencia Y con temblar Mezclas el aire en tu cabeza A la sombra del huracan Quebran sonidos Se nada en sal Ya se La carne es fuerte Y llueven piedras Si el rio suena<>Y al cruzar Se olvida el hambre comer paciencia Y sin mirar Un punto fijo cortando lenguas A la sombra del huracan Maldita esquina nadar en sal Y se La carne es fuerte Y llueven piedras Si el rio suena<>Despues de cruzar Se alargan pasos se acortan piernas Querer atravesar La fe rojiza con pies de piedra A la sombra del huracan Morder dormido nadar en sal Y se La carne es fuerte Y llueven piedras Si el rio suena<>Puedes cruzar Tantas heridas tanta consciencia Y sin mirar Un punto fijo cortando lenguas A la sombra del huracan Maldita esquina Nadar en sal Y se La carne es fuerte Mas vale en mano Si no cruzo el rio Errar es humano Y llueven piedras Y llueven piedras Si el rio suena<>
607|En Esta Primavera|Juan Gabriel|En esta primavera será tu regalo un ramo de rosas Te llevare a la playa te besare en el mar y muchas otras cosas mas En esta primavera las flores de mayo serán para ti Yo tendré tu cariño y tu tendrás las flores que ya te prometí Si será felicidad la primavera (la primavera) Y sonreirás como la ves primera Y yo tendré quien me quiera Coro Flores y amor tu y yo, flores y amor tu y yo, y sonreír tu y yo Contigo así tu y yo, así y así tu y yo, Flores y amor tu y yo, Flores y amorEn esta primavera será tu regalo un ramo de rosas Te llevare a la playa te besare en el mar y muchas otras cosas mas En esta primavera las flores de mayo serán para ti Yo tendré tu cariño y tu tendrás las flores que ya te prometí Si será felicidad la primavera (la primavera) Y sonreirás como la ves primera Y yo tendré quien me quiera Coro Flores y amor tu y yo, flores y amor tu y yo, y sonreír tu y yo Contigo así tu y yo, así y así tu y yo, Flores y amor tu y yo, Flores y amor Coro Flores y amor tu y yo, flores y amor tu y yo, y sonreír tu y yo Contigo así tu y yo, así y así tu y yo, Flores y amor tu y yo Flores y amor tu y yo, Flores y amor tu y yo, y sonreír tu y yo Flores y amor tu y yo|En esta primavera será tu regalo un ramo de rosas Te llevare a la playa te besare en el mar y muchas otras cosas mas En esta primavera las flores de mayo serán para ti Yo tendré tu cariño y tu tendrás las flores que ya te prometí Si será felicidad la primavera (la primavera) Y sonreirás como la ves primera Y yo tendré quien me quiera Coro Flores y amor tu y yo, flores y amor tu y yo, y sonreír tu y yo Contigo así tu y yo, así y así tu y yo, Flores y amor tu y yo, Flores y amor<>En esta primavera será tu regalo un ramo de rosas Te llevare a la playa te besare en el mar y muchas otras cosas mas En esta primavera las flores de mayo serán para ti Yo tendré tu cariño y tu tendrás las flores que ya te prometí Si será felicidad la primavera (la primavera) Y sonreirás como la ves primera Y yo tendré quien me quiera Coro Flores y amor tu y yo, flores y amor tu y yo, y sonreír tu y yo Contigo así tu y yo, así y así tu y yo, Flores y amor tu y yo, Flores y amor Coro Flores y amor tu y yo, flores y amor tu y yo, y sonreír tu y yo Contigo así tu y yo, así y así tu y yo, Flores y amor tu y yo Flores y amor tu y yo, Flores y amor tu y yo, y sonreír tu y yo Flores y amor tu y yo<>
608|La Herencia|Juan Gabriel|Ya veras cuando me vaya el frio que vas a sentir ay ay ay nunca crey que canalla tu me salieras pero siYa veras cuando me busques ay jamas tu me vas a encontrar ay ay ay haz lo que quieras y gustes que mañana llorarasDices que ya no me quieres, que de mi tu te haz cansado, y encima con el me hieres antes de aver terminadoYa veras cuando me vaya ay aver si el te quita el dolor (si como no) y aver si el te da la talla y aqui te dejo esto yo:(coro)Mi jacal y mi pracela, 6gallinas y 2 gallos 5 chivas y 2 becerros, a mi yehua y mi caballo, 3 marranos y 2perros, una vaca ya a ese wey mi pistola y mi sombrero ay para que el se sienta el rey.Dices que ya no me quieres, que de mi tu te haz cansado, y encima con el me hieres antes de aver terminadoYa veras cuando me vaya ay aver si el te quita el dolor (si como no) y aver si el te da la talla y aqui te dejo esto yo:(Coro)Mi jacal y mi pracela, 6gallinas y 2 gallos 5 chivas y 2 becerros, a mi yehua y mi caballo, 3 marranos y 2perros, una vaca ya a ese wey mi pistola y mi sombrero ay para que el se sienta el rey.|Ya veras cuando me vaya el frio que vas a sentir ay ay ay nunca crey que canalla tu me salieras pero si<>Ya veras cuando me busques ay jamas tu me vas a encontrar ay ay ay haz lo que quieras y gustes que mañana lloraras<>Dices que ya no me quieres, que de mi tu te haz cansado, y encima con el me hieres antes de aver terminado<>Ya veras cuando me vaya ay aver si el te quita el dolor (si como no) y aver si el te da la talla y aqui te dejo esto yo:<>(coro)<>Mi jacal y mi pracela, 6gallinas y 2 gallos 5 chivas y 2 becerros, a mi yehua y mi caballo, 3 marranos y 2perros, una vaca ya a ese wey mi pistola y mi sombrero ay para que el se sienta el rey.<>Dices que ya no me quieres, que de mi tu te haz cansado, y encima con el me hieres antes de aver terminado<>Ya veras cuando me vaya ay aver si el te quita el dolor (si como no) y aver si el te da la talla y aqui te dejo esto yo:<>(Coro)<>Mi jacal y mi pracela, 6gallinas y 2 gallos 5 chivas y 2 becerros, a mi yehua y mi caballo, 3 marranos y 2perros, una vaca ya a ese wey mi pistola y mi sombrero ay para que el se sienta el rey.<>
609|Anoche|Agustín Lara|Anoche Tuvieron tus manos fragancia Del cirejo romance que se deshojoAnoche volvieron tus ojos A ser tan humanos Que otra vez la herida de amor se me abrió Anoche tuvistePiedad en el sueño Que hace mucho tiempo Tuvo el corazón Fue inútil la quejaFue vano el empeño Por que aquel romance Por que aquel romance Se volvió canción|Anoche Tuvieron tus manos fragancia Del cirejo romance que se deshojo<>Anoche volvieron tus ojos A ser tan humanos Que otra vez la herida de amor se me abrió Anoche tuviste<>Piedad en el sueño Que hace mucho tiempo Tuvo el corazón Fue inútil la queja<>Fue vano el empeño Por que aquel romance Por que aquel romance Se volvió canción<>
610|Lejos|Agustín Lara|Ahora que pone la distancia Su velo de recuerdo separado a los dos Ahora que la terrible duda Salpica de nostalgia el corazónAhora que lejos ha quedado Lo que para mi vida era como una flor ¡Blanca?!, toda llena de armonía Llena de melancolía, como yoLejos, se ha quedado el amor mío Cuando, cuando la volveré a ver ¡Nunca!, nunca quiero yo perderla Preferiría perder la vida Que olvidar a esa mujer|Ahora que pone la distancia Su velo de recuerdo separado a los dos Ahora que la terrible duda Salpica de nostalgia el corazón<>Ahora que lejos ha quedado Lo que para mi vida era como una flor ¡Blanca?!, toda llena de armonía Llena de melancolía, como yo<>Lejos, se ha quedado el amor mío Cuando, cuando la volveré a ver ¡Nunca!, nunca quiero yo perderla Preferiría perder la vida Que olvidar a esa mujer<>
611|Esclavo y Amo|Los Panchos|No sé qué tienen tus ojos No sé qué tiene tu boca Que domina mis antojos Y a mi sangre vuelve locaNo sé cómo fui a quererte Ni cómo te fui adorando Me siento morir mil veces Cuando no te estoy mirandoDe noche, cuando me acuesto A Dios le pido olvidarte Y al amanecer despierto Tan solo para adorarteQué influencia tienen tus labios Que cuando me besan tiemblo Hacen que me sienta esclavo Y amo del universoDe noche, cuando me acuesto A Dios le pido olvidarte Y al amanecer despierto Tan solo para adorarteQué influencia tienen tus labios Que cuando me besan tiemblo Hacen que me sienta esclavo Y amo del universo|No sé qué tienen tus ojos No sé qué tiene tu boca Que domina mis antojos Y a mi sangre vuelve loca<>No sé cómo fui a quererte Ni cómo te fui adorando Me siento morir mil veces Cuando no te estoy mirando<>De noche, cuando me acuesto A Dios le pido olvidarte Y al amanecer despierto Tan solo para adorarte<>Qué influencia tienen tus labios Que cuando me besan tiemblo Hacen que me sienta esclavo Y amo del universo<>De noche, cuando me acuesto A Dios le pido olvidarte Y al amanecer despierto Tan solo para adorarte<>Qué influencia tienen tus labios Que cuando me besan tiemblo Hacen que me sienta esclavo Y amo del universo<>
612|Sabrá Dios|Antonio Prieto|Sabrá Dios, si tú me quieres o me engañas, como no adivino, seguiré pensando, que me quieres solamente a mí.No tengo derecho en realidad para dudar de ti y para no vivir feliz, pero yo presiento que no estás conmigo, aunque estas aquí.Sabrá Dios, uno no sabe nunca nada, me dará vergüenza, si este amor fracasa nada más por mi equivocación.Y debo estar loco, para atormentarme sin haber razón, pero voy a luchar, hasta arrancar ésta ingrata mentira de mi corazón.Sabrá Dios, uno no sabe nunca nada, me dará vergüenza, si este amor fracasa nada más por mi equivocación.Y debo estar loco, para atormentarme sin haber razón, pero voy a luchar, hasta arrancar esta ingrata mentira de mi corazón.|Sabrá Dios, si tú me quieres o me engañas, como no adivino, seguiré pensando, que me quieres solamente a mí.<>No tengo derecho en realidad para dudar de ti y para no vivir feliz, pero yo presiento que no estás conmigo, aunque estas aquí.<>Sabrá Dios, uno no sabe nunca nada, me dará vergüenza, si este amor fracasa nada más por mi equivocación.<>Y debo estar loco, para atormentarme sin haber razón, pero voy a luchar, hasta arrancar ésta ingrata mentira de mi corazón.<>Sabrá Dios, uno no sabe nunca nada, me dará vergüenza, si este amor fracasa nada más por mi equivocación.<>Y debo estar loco, para atormentarme sin haber razón, pero voy a luchar, hasta arrancar esta ingrata mentira de mi corazón.<>
613|Malagueña|Antonio Prieto|Málaga, ciudad del mar Nunca más te podré olvidar En tus playas yo fui feliz Y en recuerdo te canto a tiMálaga, mi corazón Canta esta canción Malagueña De ojos negros Hermosa flor Malagueña Es tuyo mi amor Que me tiene herido Tu aire de altivez Y tu morena tezMalagueña Yo recuerdo tu dulce son De tus palillos y de tu canción Tienes el embrujo De tu aire abrazador Malagueña Yo quiero tu amorMalagueña Yo recuerdo tu dulce son De tus palillos y de tu canción Tienes el embrujo De tu aire abrazador Malagueña Yo quiero tu amor|Málaga, ciudad del mar Nunca más te podré olvidar En tus playas yo fui feliz Y en recuerdo te canto a ti<>Málaga, mi corazón Canta esta canción Malagueña De ojos negros Hermosa flor Malagueña Es tuyo mi amor Que me tiene herido Tu aire de altivez Y tu morena tez<>Malagueña Yo recuerdo tu dulce son De tus palillos y de tu canción Tienes el embrujo De tu aire abrazador Malagueña Yo quiero tu amor<>Malagueña Yo recuerdo tu dulce son De tus palillos y de tu canción Tienes el embrujo De tu aire abrazador Malagueña Yo quiero tu amor<>
